Datetime,Price,Open,Close,Price_Change,Movement
2024-01-12 20:30:00+00:00,185.5200042724609,185.9199981689453,,,0
2024-01-16 14:30:00+00:00,182.5,182.75999450683597,,,0
2024-01-16 15:30:00+00:00,182.7700042724609,183.9499969482422,,,0
2024-01-16 16:30:00+00:00,183.9600067138672,182.4149932861328,,,0
2024-01-16 17:30:00+00:00,182.4199981689453,182.7350006103516,,,0
2024-01-16 18:30:00+00:00,182.75,182.45860290527344,,,0
2024-01-16 19:30:00+00:00,182.4550018310547,183.1699981689453,,,0
2024-01-16 20:30:00+00:00,183.17999267578125,183.6100006103516,,,0
2024-01-17 14:30:00+00:00,181.2700042724609,181.6999969482422,,,0
2024-01-17 15:30:00+00:00,181.68499755859372,181.80499267578125,,,0
2024-01-17 16:30:00+00:00,181.80999755859372,182.1199951171875,,,0
2024-01-17 17:30:00+00:00,182.1199951171875,182.1199951171875,,,0
2024-01-17 18:30:00+00:00,182.1150054931641,182.5355987548828,,,0
2024-01-17 19:30:00+00:00,182.5377960205078,182.20550537109372,,,0
2024-01-17 20:30:00+00:00,182.2050018310547,182.66000366210935,,,0
2024-01-18 14:30:00+00:00,186.08999633789065,187.4501037597656,,,0
2024-01-18 15:30:00+00:00,187.4600067138672,188.7700042724609,,,0
2024-01-18 16:30:00+00:00,188.76499938964844,187.92999267578125,,,0
2024-01-18 17:30:00+00:00,187.92999267578125,186.9250030517578,,,0
2024-01-18 18:30:00+00:00,186.92999267578125,188.92449951171875,,,0
2024-01-18 19:30:00+00:00,188.9250030517578,188.95989990234372,,,0
2024-01-18 20:30:00+00:00,188.9600067138672,188.72999572753903,,,0
2024-01-19 14:30:00+00:00,189.3300018310547,189.94009399414065,,,0
2024-01-19 15:30:00+00:00,189.94000244140625,189.91000366210935,,,0
2024-01-19 16:30:00+00:00,189.8999938964844,190.31500244140625,,,0
2024-01-19 17:30:00+00:00,190.32000732421875,190.93499755859372,,,0
2024-01-19 18:30:00+00:00,190.9344940185547,191.47000122070312,,,0
2024-01-19 19:30:00+00:00,191.47999572753903,191.43499755859372,,,0
2024-01-19 20:30:00+00:00,191.43429565429688,191.5800018310547,,,0
2024-01-22 14:30:00+00:00,192.42999267578125,194.75,,,0
2024-01-22 15:30:00+00:00,194.7700042724609,193.77999877929688,,,0
2024-01-22 16:30:00+00:00,193.7899932861328,193.66749572753903,,,0
2024-01-22 17:30:00+00:00,193.66319274902344,193.75729370117188,,,0
2024-01-22 18:30:00+00:00,193.75999450683597,194.3800048828125,,,0
2024-01-22 19:30:00+00:00,194.38999938964844,193.9001007080078,,,0
2024-01-22 20:30:00+00:00,193.8999938964844,193.8699951171875,,,0
2024-01-23 14:30:00+00:00,195.0200042724609,194.19500732421875,,,0
2024-01-23 15:30:00+00:00,194.1999969482422,194.32000732421875,,,0
2024-01-23 16:30:00+00:00,194.32000732421875,194.6649932861328,,,0
2024-01-23 17:30:00+00:00,194.6699981689453,195.05499267578125,,,0
2024-01-23 18:30:00+00:00,195.0500030517578,194.73399353027344,,,0
2024-01-23 19:30:00+00:00,194.6450042724609,194.8350067138672,,,0
2024-01-23 20:30:00+00:00,194.8350067138672,195.16000366210935,,,0
2024-01-24 14:30:00+00:00,195.4199981689453,196.0,,,0
2024-01-24 15:30:00+00:00,195.99009704589844,195.3999938964844,,,0
2024-01-24 16:30:00+00:00,195.41000366210935,195.75,,,0
2024-01-24 17:30:00+00:00,195.7527008056641,195.65499877929688,,,0
2024-01-24 18:30:00+00:00,195.66000366210935,194.80999755859372,,,0
2024-01-24 19:30:00+00:00,194.80999755859372,194.6566925048828,,,0
2024-01-24 20:30:00+00:00,194.65989685058597,194.50999450683597,,,0
2024-01-25 14:30:00+00:00,195.30499267578125,195.35499572753903,,,0
2024-01-25 15:30:00+00:00,195.3600006103516,195.83999633789065,,,0
2024-01-25 16:30:00+00:00,195.83999633789065,195.7400054931641,,,0
2024-01-25 17:30:00+00:00,195.75,194.7100067138672,,,0
2024-01-25 18:30:00+00:00,194.7050018310547,193.91110229492188,,,0
2024-01-25 19:30:00+00:00,193.9149932861328,193.8535003662109,,,0
2024-01-25 20:30:00+00:00,193.85499572753903,194.19000244140625,,,0
2024-01-26 14:30:00+00:00,194.2700042724609,194.68499755859372,,,0
2024-01-26 15:30:00+00:00,194.69000244140625,194.38999938964844,,,0
2024-01-26 16:30:00+00:00,194.3999938964844,193.72000122070312,,,0
2024-01-26 17:30:00+00:00,193.7001037597656,192.66000366210935,,,0
2024-01-26 18:30:00+00:00,192.66000366210935,192.47509765625,,,0
2024-01-26 19:30:00+00:00,192.47999572753903,192.4250030517578,,,0
2024-01-26 20:30:00+00:00,192.4250030517578,192.3699951171875,,,0
2024-01-29 14:30:00+00:00,192.00999450683597,190.8699951171875,,,0
2024-01-29 15:30:00+00:00,190.8699951171875,190.69000244140625,,,0
2024-01-29 16:30:00+00:00,190.68499755859372,191.02999877929688,,,0
2024-01-29 17:30:00+00:00,191.03500366210935,191.25,,,0
2024-01-29 18:30:00+00:00,191.25999450683597,191.53500366210935,,,0
2024-01-29 19:30:00+00:00,191.5355987548828,191.93499755859372,,,0
2024-01-29 20:30:00+00:00,191.93499755859372,191.77999877929688,,,0
2024-01-30 14:30:00+00:00,190.94000244140625,189.9499969482422,,,0
2024-01-30 15:30:00+00:00,189.92999267578125,188.6531982421875,,,0
2024-01-30 16:30:00+00:00,188.65499877929688,188.41000366210935,,,0
2024-01-30 17:30:00+00:00,188.3999938964844,188.56399536132807,,,0
2024-01-30 18:30:00+00:00,188.55999755859372,187.84500122070312,,,0
2024-01-30 19:30:00+00:00,187.84500122070312,188.07000732421875,,,0
2024-01-30 20:30:00+00:00,188.06500244140625,187.97999572753903,,,0
2024-01-31 14:30:00+00:00,187.0399932861328,185.01499938964844,,,0
2024-01-31 15:30:00+00:00,185.0200042724609,185.7198944091797,,,0
2024-01-31 16:30:00+00:00,185.72000122070312,186.08999633789065,,,0
2024-01-31 17:30:00+00:00,186.0800018310547,186.16000366210935,,,0
2024-01-31 18:30:00+00:00,186.1699981689453,185.6699981689453,,,0
2024-01-31 19:30:00+00:00,185.6699981689453,185.5200042724609,,,0
2024-01-31 20:30:00+00:00,185.5200042724609,184.3600006103516,,,0
2024-02-01 14:30:00+00:00,184.25,186.10499572753903,,,0
2024-02-01 15:30:00+00:00,186.1199951171875,185.3950042724609,,,0
2024-02-01 16:30:00+00:00,185.38999938964844,185.88999938964844,,,0
2024-02-01 17:30:00+00:00,185.88999938964844,185.72999572753903,,,0
2024-02-01 18:30:00+00:00,185.7400054931641,185.9750061035156,,,0
2024-02-01 19:30:00+00:00,185.9799041748047,186.66000366210935,,,0
2024-02-01 20:30:00+00:00,186.6499938964844,186.88999938964844,,,0
2024-02-02 14:30:00+00:00,180.4499969482422,183.31500244140625,,,0
2024-02-02 15:30:00+00:00,183.3300018310547,187.0,,,0
2024-02-02 16:30:00+00:00,187.00999450683597,187.0209045410156,,,0
2024-02-02 17:30:00+00:00,187.02999877929688,186.03500366210935,,,0
2024-02-02 18:30:00+00:00,186.0399932861328,186.0800018310547,,,0
2024-02-02 19:30:00+00:00,186.08999633789065,186.72999572753903,,,0
2024-02-02 20:30:00+00:00,186.7350006103516,185.83999633789065,,,0
2024-02-05 14:30:00+00:00,187.125,186.6999969482422,,,0
2024-02-05 15:30:00+00:00,186.6699981689453,187.25,,,0
2024-02-05 16:30:00+00:00,187.25,188.42999267578125,,,0
2024-02-05 17:30:00+00:00,188.42999267578125,188.54010009765625,,,0
2024-02-05 18:30:00+00:00,188.54010009765625,188.46499633789065,,,0
2024-02-05 19:30:00+00:00,188.48699951171875,188.3500061035156,,,0
2024-02-05 20:30:00+00:00,188.33999633789065,187.6699981689453,,,0
2024-02-06 14:30:00+00:00,186.8600006103516,187.92999267578125,,,0
2024-02-06 15:30:00+00:00,187.91000366210935,188.81500244140625,,,0
2024-02-06 16:30:00+00:00,188.82000732421875,188.83999633789065,,,0
2024-02-06 17:30:00+00:00,188.83999633789065,188.88999938964844,,,0
2024-02-06 18:30:00+00:00,188.8950042724609,188.4485015869141,,,0
2024-02-06 19:30:00+00:00,188.4499969482422,188.35499572753903,,,0
2024-02-06 20:30:00+00:00,188.3600006103516,189.2899932861328,,,0
2024-02-07 14:30:00+00:00,190.63999938964844,190.3710021972656,,,0
2024-02-07 15:30:00+00:00,190.3800048828125,189.0749969482422,,,0
2024-02-07 16:30:00+00:00,189.0749969482422,188.9949951171875,,,0
2024-02-07 17:30:00+00:00,189.0,189.1199951171875,,,0
2024-02-07 18:30:00+00:00,189.1300048828125,188.9734039306641,,,0
2024-02-07 19:30:00+00:00,188.97999572753903,189.1750030517578,,,0
2024-02-07 20:30:00+00:00,189.1750030517578,189.41000366210935,,,0
2024-02-08 14:30:00+00:00,189.38499450683597,187.79640197753903,,,0
2024-02-08 15:30:00+00:00,187.8000030517578,188.0050048828125,,,0
2024-02-08 16:30:00+00:00,187.9907073974609,188.6999969482422,,,0
2024-02-08 17:30:00+00:00,188.70899963378903,188.22999572753903,,,0
2024-02-08 18:30:00+00:00,188.22999572753903,188.0200042724609,,,0
2024-02-08 19:30:00+00:00,188.01499938964844,188.33999633789065,,,0
2024-02-08 20:30:00+00:00,188.35499572753903,188.33999633789065,,,0
2024-02-09 14:30:00+00:00,188.6499938964844,188.4900054931641,,,0
2024-02-09 15:30:00+00:00,188.4900054931641,189.58580017089844,,,0
2024-02-09 16:30:00+00:00,189.58839416503903,189.33999633789065,,,0
2024-02-09 17:30:00+00:00,189.3350067138672,189.4700927734375,,,0
2024-02-09 18:30:00+00:00,189.47999572753903,188.8500061035156,,,0
2024-02-09 19:30:00+00:00,188.8406982421875,188.80999755859372,,,0
2024-02-09 20:30:00+00:00,188.80999755859372,188.82000732421875,,,0
2024-02-12 14:30:00+00:00,188.4149932861328,187.46859741210935,,,0
2024-02-12 15:30:00+00:00,187.47000122070312,187.9900054931641,,,0
2024-02-12 16:30:00+00:00,187.9900054931641,187.8650054931641,,,0
2024-02-12 17:30:00+00:00,187.8603057861328,187.9750061035156,,,0
2024-02-12 18:30:00+00:00,187.9750061035156,187.4499969482422,,,0
2024-02-12 19:30:00+00:00,187.44500732421875,187.1100006103516,,,0
2024-02-12 20:30:00+00:00,187.10890197753903,187.17999267578125,,,0
2024-02-13 14:30:00+00:00,185.7700042724609,185.4707946777344,,,0
2024-02-13 15:30:00+00:00,185.4799041748047,185.6100006103516,,,0
2024-02-13 16:30:00+00:00,185.59500122070312,185.4750061035156,,,0
2024-02-13 17:30:00+00:00,185.47999572753903,185.2949981689453,,,0
2024-02-13 18:30:00+00:00,185.2899932861328,184.28500366210935,,,0
2024-02-13 19:30:00+00:00,184.27999877929688,183.7299041748047,,,0
2024-02-13 20:30:00+00:00,183.7250061035156,185.02999877929688,,,0
2024-02-14 14:30:00+00:00,185.32000732421875,183.8000030517578,,,0
2024-02-14 15:30:00+00:00,183.80499267578125,183.4900054931641,,,0
2024-02-14 16:30:00+00:00,183.4900054931641,182.8000030517578,,,0
2024-02-14 17:30:00+00:00,182.8000030517578,182.57000732421875,,,0
2024-02-14 18:30:00+00:00,182.5800018310547,183.1499938964844,,,0
2024-02-14 19:30:00+00:00,183.16000366210935,183.5249938964844,,,0
2024-02-14 20:30:00+00:00,183.52999877929688,184.0200042724609,,,0
2024-02-15 14:30:00+00:00,183.5500030517578,181.8800048828125,,,0
2024-02-15 15:30:00+00:00,181.8999938964844,181.9900054931641,,,0
2024-02-15 16:30:00+00:00,182.0,182.0249938964844,,,0
2024-02-15 17:30:00+00:00,182.02999877929688,182.0500030517578,,,0
2024-02-15 18:30:00+00:00,182.0458984375,181.97889709472656,,,0
2024-02-15 19:30:00+00:00,181.97000122070312,182.38009643554688,,,0
2024-02-15 20:30:00+00:00,182.38690185546875,183.9499969482422,,,0
2024-02-16 14:30:00+00:00,183.75,182.5449981689453,,,0
2024-02-16 15:30:00+00:00,182.5500030517578,183.1499938964844,,,0
2024-02-16 16:30:00+00:00,183.15499877929688,182.94009399414065,,,0
2024-02-16 17:30:00+00:00,182.9499969482422,182.6499938964844,,,0
2024-02-16 18:30:00+00:00,182.6569976806641,183.14300537109372,,,0
2024-02-16 19:30:00+00:00,183.1488037109375,182.2559967041016,,,0
2024-02-16 20:30:00+00:00,182.25999450683597,182.2899932861328,,,0
2024-02-20 14:30:00+00:00,182.0,180.4600067138672,,,0
2024-02-20 15:30:00+00:00,180.4600067138672,181.125,,,0
2024-02-20 16:30:00+00:00,181.1300048828125,180.7449951171875,,,0
2024-02-20 17:30:00+00:00,180.7449951171875,180.50999450683597,,,0
2024-02-20 18:30:00+00:00,180.5050048828125,180.69000244140625,,,0
2024-02-20 19:30:00+00:00,180.69000244140625,181.38270568847656,,,0
2024-02-20 20:30:00+00:00,181.38999938964844,181.6100006103516,,,0
2024-02-21 14:30:00+00:00,181.6000061035156,182.55999755859372,,,0
2024-02-21 15:30:00+00:00,182.55999755859372,182.15499877929688,,,0
2024-02-21 16:30:00+00:00,182.1499938964844,181.38999938964844,,,0
2024-02-21 17:30:00+00:00,181.38999938964844,181.4199981689453,,,0
2024-02-21 18:30:00+00:00,181.42999267578125,180.9499969482422,,,0
2024-02-21 19:30:00+00:00,180.9499969482422,181.2050018310547,,,0
2024-02-21 20:30:00+00:00,181.2100067138672,182.3300018310547,,,0
2024-02-22 14:30:00+00:00,183.83999633789065,183.05499267578125,,,0
2024-02-22 15:30:00+00:00,183.05999755859372,183.03500366210935,,,0
2024-02-22 16:30:00+00:00,183.0399932861328,183.05999755859372,,,0
2024-02-22 17:30:00+00:00,183.07000732421875,184.0399932861328,,,0
2024-02-22 18:30:00+00:00,184.0500030517578,184.94000244140625,,,0
2024-02-22 19:30:00+00:00,184.94000244140625,184.55999755859372,,,0
2024-02-22 20:30:00+00:00,184.56739807128903,184.3699951171875,,,0
2024-02-23 14:30:00+00:00,185.00999450683597,183.3000030517578,,,0
2024-02-23 15:30:00+00:00,183.2949981689453,183.0590057373047,,,0
2024-02-23 16:30:00+00:00,183.05499267578125,182.55999755859372,,,0
2024-02-23 17:30:00+00:00,182.55499267578125,182.9550018310547,,,0
2024-02-23 18:30:00+00:00,182.9550018310547,182.47000122070312,,,0
2024-02-23 19:30:00+00:00,182.47999572753903,182.5850067138672,,,0
2024-02-23 20:30:00+00:00,182.58999633789065,182.50999450683597,,,0
2024-02-26 14:30:00+00:00,182.3999938964844,181.60220336914065,,,0
2024-02-26 15:30:00+00:00,181.6100006103516,180.94000244140625,,,0
2024-02-26 16:30:00+00:00,180.94000244140625,180.97000122070312,,,0
2024-02-26 17:30:00+00:00,180.9730987548828,180.9850006103516,,,0
2024-02-26 18:30:00+00:00,180.9900054931641,181.7120056152344,,,0
2024-02-26 19:30:00+00:00,181.7100067138672,181.3800048828125,,,0
2024-02-26 20:30:00+00:00,181.3800048828125,181.13999938964844,,,0
2024-02-27 14:30:00+00:00,181.25,181.1699981689453,,,0
2024-02-27 15:30:00+00:00,181.16009521484372,180.86279296875,,,0
2024-02-27 16:30:00+00:00,180.8600006103516,180.69000244140625,,,0
2024-02-27 17:30:00+00:00,180.68499755859372,180.06539916992188,,,0
2024-02-27 18:30:00+00:00,180.07000732421875,182.6000061035156,,,0
2024-02-27 19:30:00+00:00,182.597900390625,182.60499572753903,,,0
2024-02-27 20:30:00+00:00,182.6000061035156,182.6300048828125,,,0
2024-02-28 14:30:00+00:00,182.50999450683597,181.16000366210935,,,0
2024-02-28 15:30:00+00:00,181.16000366210935,181.60150146484372,,,0
2024-02-28 16:30:00+00:00,181.6199951171875,180.7010040283203,,,0
2024-02-28 17:30:00+00:00,180.70469665527344,180.60220336914065,,,0
2024-02-28 18:30:00+00:00,180.6100006103516,180.61990356445312,,,0
2024-02-28 19:30:00+00:00,180.60499572753903,180.8350067138672,,,0
2024-02-28 20:30:00+00:00,180.8350067138672,181.4199981689453,,,0
2024-02-29 14:30:00+00:00,182.0,181.6199951171875,,,0
2024-02-29 15:30:00+00:00,181.62530517578125,180.42999267578125,,,0
2024-02-29 16:30:00+00:00,180.4250030517578,179.82000732421875,,,0
2024-02-29 17:30:00+00:00,179.82000732421875,180.3800048828125,,,0
2024-02-29 18:30:00+00:00,180.3800048828125,180.11000061035156,,,0
2024-02-29 19:30:00+00:00,180.1199951171875,180.5850067138672,,,0
2024-02-29 20:30:00+00:00,180.5850067138672,180.7700042724609,,,0
2024-03-01 14:30:00+00:00,180.10000610351562,178.30850219726562,,,0
2024-03-01 15:30:00+00:00,178.30999755859375,178.22999572753906,,,0
2024-03-01 16:30:00+00:00,178.25,178.0399932861328,,,0
2024-03-01 17:30:00+00:00,178.04220581054688,178.70010375976562,,,0
2024-03-01 18:30:00+00:00,178.7050018310547,180.1999969482422,,,0
2024-03-01 19:30:00+00:00,180.1999969482422,179.67999267578125,,,0
2024-03-01 20:30:00+00:00,179.67999267578125,179.63999938964844,,,0
2024-03-04 14:30:00+00:00,175.8000030517578,174.1699981689453,,,0
2024-03-04 15:30:00+00:00,174.19000244140625,174.81500244140625,,,0
2024-03-04 16:30:00+00:00,174.82000732421875,174.6269989013672,,,0
2024-03-04 17:30:00+00:00,174.6300048828125,173.90499877929688,,,0
2024-03-04 18:30:00+00:00,173.89999389648438,174.35000610351562,,,0
2024-03-04 19:30:00+00:00,174.35629272460938,175.44000244140625,,,0
2024-03-04 20:30:00+00:00,175.44500732421875,175.08999633789062,,,0
2024-03-05 14:30:00+00:00,171.0,169.91000366210938,,,0
2024-03-05 15:30:00+00:00,169.9199981689453,170.61000061035156,,,0
2024-03-05 16:30:00+00:00,170.07000732421875,170.78500366210938,,,0
2024-03-05 17:30:00+00:00,170.78500366210938,170.47000122070312,,,0
2024-03-05 18:30:00+00:00,170.4600067138672,170.04400634765625,,,0
2024-03-05 19:30:00+00:00,170.04989624023438,169.97999572753906,,,0
2024-03-05 20:30:00+00:00,169.99000549316406,170.1699981689453,,,0
2024-03-06 14:30:00+00:00,170.42999267578125,169.5800018310547,,,0
2024-03-06 15:30:00+00:00,169.58999633789062,169.77999877929688,,,0
2024-03-06 16:30:00+00:00,169.77499389648438,170.17990112304688,,,0
2024-03-06 17:30:00+00:00,170.1750030517578,169.9915008544922,,,0
2024-03-06 18:30:00+00:00,169.9949951171875,169.10000610351562,,,0
2024-03-06 19:30:00+00:00,169.11000061035156,169.0,,,0
2024-03-06 20:30:00+00:00,169.00999450683594,169.1199951171875,,,0
2024-03-07 14:30:00+00:00,169.14999389648438,168.97000122070312,,,0
2024-03-07 15:30:00+00:00,168.97999572753906,169.27999877929688,,,0
2024-03-07 16:30:00+00:00,169.2899932861328,169.16000366210938,,,0
2024-03-07 17:30:00+00:00,169.1699981689453,169.625,,,0
2024-03-07 18:30:00+00:00,169.6300048828125,170.10000610351562,,,0
2024-03-07 19:30:00+00:00,170.08999633789062,169.610107421875,,,0
2024-03-07 20:30:00+00:00,169.61500549316406,168.97999572753906,,,0
2024-03-08 14:30:00+00:00,169.0,171.77999877929688,,,0
2024-03-08 15:30:00+00:00,171.77999877929688,171.6199951171875,,,0
2024-03-08 16:30:00+00:00,171.6199951171875,172.71499633789062,,,0
2024-03-08 17:30:00+00:00,172.72000122070312,172.22999572753906,,,0
2024-03-08 18:30:00+00:00,172.23500061035156,173.47000122070312,,,0
2024-03-08 19:30:00+00:00,173.47000122070312,171.39999389648438,,,0
2024-03-08 20:30:00+00:00,171.41000366210938,170.74000549316406,,,0
2024-03-11 13:30:00+00:00,173.25,173.35000610351562,,,0
2024-03-11 14:30:00+00:00,173.34890747070312,172.673095703125,,,0
2024-03-11 15:30:00+00:00,172.67799377441406,172.82000732421875,,,0
2024-03-11 16:30:00+00:00,172.8249969482422,172.38999938964844,,,0
2024-03-11 17:30:00+00:00,172.38499450683594,172.625,,,0
2024-03-11 18:30:00+00:00,172.6300048828125,172.6999969482422,,,0
2024-03-11 19:30:00+00:00,172.7100067138672,172.7899932861328,,,0
2024-03-12 13:30:00+00:00,173.14999389648438,172.63499450683594,,,0
2024-03-12 14:30:00+00:00,172.63999938964844,172.67990112304688,,,0
2024-03-12 15:30:00+00:00,172.6750030517578,172.52000427246094,,,0
2024-03-12 16:30:00+00:00,172.52999877929688,173.0399932861328,,,0
2024-03-12 17:30:00+00:00,173.0449981689453,173.79989624023438,,,0
2024-03-12 18:30:00+00:00,173.7949981689453,173.84500122070312,,,0
2024-03-12 19:30:00+00:00,173.85499572753906,173.22000122070312,,,0
2024-03-13 13:30:00+00:00,172.77000427246094,170.98500061035156,,,0
2024-03-13 14:30:00+00:00,170.98500061035156,170.9949951171875,,,0
2024-03-13 15:30:00+00:00,171.0,171.05999755859375,,,0
2024-03-13 16:30:00+00:00,171.07000732421875,171.43499755859375,,,0
2024-03-13 17:30:00+00:00,171.42999267578125,171.5800018310547,,,0
2024-03-13 18:30:00+00:00,171.5800018310547,171.27999877929688,,,0
2024-03-13 19:30:00+00:00,171.27999877929688,171.1699981689453,,,0
2024-03-14 13:30:00+00:00,172.32000732421875,173.6649932861328,,,0
2024-03-14 14:30:00+00:00,173.6699981689453,173.33999633789062,,,0
2024-03-14 15:30:00+00:00,173.34500122070312,172.6699981689453,,,0
2024-03-14 16:30:00+00:00,172.67999267578125,172.96299743652344,,,0
2024-03-14 17:30:00+00:00,172.96890258789062,173.8249969482422,,,0
2024-03-14 18:30:00+00:00,173.8300018310547,172.66000366210938,,,0
2024-03-14 19:30:00+00:00,172.66000366210938,173.0800018310547,,,0
2024-03-15 13:30:00+00:00,171.0,170.610107421875,,,0
2024-03-15 14:30:00+00:00,170.61810302734375,170.9550018310547,,,0
2024-03-15 15:30:00+00:00,170.9550018310547,171.31500244140625,,,0
2024-03-15 16:30:00+00:00,171.31500244140625,170.69500732421875,,,0
2024-03-15 17:30:00+00:00,170.6999969482422,171.21499633789062,,,0
2024-03-15 18:30:00+00:00,171.21499633789062,171.86500549316406,,,0
2024-03-15 19:30:00+00:00,171.8560028076172,172.57000732421875,,,0
2024-03-18 13:30:00+00:00,175.60000610351562,177.35000610351562,,,0
2024-03-18 14:30:00+00:00,177.3699951171875,176.82000732421875,,,0
2024-03-18 15:30:00+00:00,176.82000732421875,175.25830078125,,,0
2024-03-18 16:30:00+00:00,175.2550048828125,175.39500427246094,,,0
2024-03-18 17:30:00+00:00,175.39999389648438,175.5301055908203,,,0
2024-03-18 18:30:00+00:00,175.53599548339844,175.06500244140625,,,0
2024-03-18 19:30:00+00:00,175.07000732421875,173.6999969482422,,,0
2024-03-19 13:30:00+00:00,174.08999633789062,174.7050018310547,,,0
2024-03-19 14:30:00+00:00,174.6999969482422,174.83999633789062,,,0
2024-03-19 15:30:00+00:00,174.83999633789062,175.30999755859375,,,0
2024-03-19 16:30:00+00:00,175.31500244140625,175.64500427246094,,,0
2024-03-19 17:30:00+00:00,175.64999389648438,176.4250030517578,,,0
2024-03-19 18:30:00+00:00,176.4217071533203,176.3300018310547,,,0
2024-03-19 19:30:00+00:00,176.3350067138672,176.0800018310547,,,0
2024-03-20 13:30:00+00:00,175.72999572753906,176.16050720214844,,,0
2024-03-20 14:30:00+00:00,176.1649932861328,176.05990600585938,,,0
2024-03-20 15:30:00+00:00,176.05929565429688,176.38009643554688,,,0
